doc_id,doc_type,text
DOC-04248,meeting_notes,"The gym on the ground floor has new opening hours. Invoice #4821 is now due; please approve it in the system. Please welcome our new intern, joining the support team on Monday. Could someone cover my shift on Friday afternoon? The IT helpdesk will perform system maintenance on Saturday night. New security badges are ready for pickup at reception."
DOC-04249,meeting_notes,Could someone cover my shift on Friday afternoon? The gym on the ground floor has new opening hours. Happy birthday to Marcus Hale! Cake in the break room at 3pm. Recycling bins are now on every floor — please sort your waste. The fire drill is scheduled for Thursday at 10am sharp. Reminder: submit your expense reports by Friday. The lobby coffee machine is finally fixed. Timesheets are due by end of day Wednesday.
DOC-04250,newsletter,"The CEO's horizon-scanning memo on industry trends is attached for interest. Our antitrust counsel approved the merger of the two softball leagues. The antitrust compliance training module is mandatory this quarter. The 'Horizon' theme for the annual gala was a big hit with staff. The data room audit found three servers needing replacement. The target savings from the energy audit are fifteen percent. Accretive or not, the new espresso machine was worth every penny. The data room (server closet) needs better ventilation before summer. Tender documents for the parking garage contract are due Friday."
DOC-04251,contract,Let's close out the deal on parking spots before the garage fills up. Privileged parking spots on level 1 are reserved for executives. The board's acquisition of new conference chairs was unanimous. The target date for the office move is Friday; label all boxes clearly. Due diligence on the new benefits provider starts next week — HR is leading it. The acquisition team for office supplies needs two volunteers. The board approved the new holiday schedule for next year. Tender documents for the parking garage contract are due Friday. The antitrust compliance training module is mandatory this quarter.
DOC-04252,contract,Please close the deal on the catering contract for the holiday party. The board's acquisition of new conference chairs was unanimous. We acquired a bigger conference room on the fifth floor for all-hands meetings. The closing checklist for the office move needs legal's sign-off. The 'Horizon' theme for the annual gala was a big hit with staff. Due diligence on the new benefits provider starts next week — HR is leading it. The target date for the office move is Friday; label all boxes clearly. The merger of our two softball teams means new jerseys for everyone this season. Let's close out the deal on parking spots before the garage fills up.
DOC-04253,newsletter,The fire drill is scheduled for Thursday at 10am sharp. The gym on the ground floor has new opening hours. Reminder: submit your expense reports by Friday. Recycling bins are now on every floor — please sort your waste. Book club meets Thursday to discuss this month's novel. Team standup moves to 9:30 starting next week. New security badges are ready for pickup at reception. Timesheets are due by end of day Wednesday.
DOC-04254,email,Subject: Birthday cake in break room The lobby coffee machine is finally fixed. Timesheets are due by end of day Wednesday. The fire drill is scheduled for Thursday at 10am sharp. Could someone cover my shift on Friday afternoon?
DOC-04255,email,Subject: Board approval: Horizon transaction The IT helpdesk will perform system maintenance on Saturday night. The board approved the all-cash offer of $512M for the target. Book club meets Thursday to discuss this month's novel. The disclosure schedules attached to the merger agreement are still incomplete.
DOC-04256,email,Subject: Birthday cake in break room Book club meets Thursday to discuss this month's novel. Timesheets are due by end of day Wednesday. Happy birthday to Dana Whitfield! Cake in the break room at 3pm. The printer on floor 3 is jammed again; IT has been notified. Parking lot B will be closed for repaving next week.
DOC-04257,email,Subject: Lunch plans Invoice #4821 is now due; please approve it in the system. The Q2 newsletter is out — great photos from the company picnic. The elevator will be out of service on Tuesday morning.
DOC-04258,meeting_notes,"Invoice #4821 is now due; please approve it in the system. The Wi-Fi password changed; the new one is on the intranet. The gym on the ground floor has new opening hours. The IT helpdesk will perform system maintenance on Saturday night. Please water the plants while I'm on vacation — thanks! Please welcome our new intern, joining the support team on Monday. The elevator will be out of service on Tuesday morning. Recycling bins are now on every floor — please sort your waste."
